accX[mg]	accY[mg]	accZ[mg]
2	454	828
30	386	866
47	323	895
53	269	913
50	216	919
41	167	923
42	125	926
45	96	922
49	64	930
53	42	935
58	25	940
70	20	938
85	21	940
101	26	950
116	30	957
116	30	957
127	40	964
136	58	972
139	79	980
139	115	991
143	156	1018
135	202	1051
121	248	1089
96	297	1117
74	338	1139
62	368	1161
64	384	1179
78	386	1199
95	373	1221
106	352	1249
107	326	1272
103	293	1286
100	262	1294
98	223	1302
97	185	1309
101	148	1318
110	114	1327
118	70	1340
129	27	1360
138	-14	1380
148	-46	1404
159	-73	1421
177	-95	1440
193	-107	1455
202	-109	1459
218	-104	1455
225	-93	1445
225	-78	1431
225	-78	1431
223	-59	1408
225	-31	1377
228	-5	1337
239	14	1297
251	34	1253
260	45	1202
275	55	1146
288	69	1083
305	84	1017
317	97	949
328	107	883
337	123	820
349	135	756
363	137	706
373	142	665
386	150	627
405	163	599
423	176	584
441	188	585
447	198	602
448	214	621
453	235	642
459	259	666
468	279	691
479	294	716
493	300	739
508	291	759
519	278	776
527	260	791
530	239	809
531	221	831
533	204	850
533	204	850
538	190	866
551	180	878
567	176	890
585	171	903
600	167	918
610	166	932
616	168	948
620	177	965
621	191	980
625	208	988
639	228	994
662	252	998
687	274	1007
704	286	1017
708	297	1025
701	304	1027
680	310	1017
660	314	1007
642	315	1001
632	317	1000
626	320	1006
630	321	1011
638	319	1018
649	317	1023
657	316	1029
663	309	1039
664	305	1043
663	305	1047
664	304	1047
668	310	1041
675	317	1037
678	320	1021
678	320	1021
681	318	1027
671	319	1016
654	324	997
636	335	971
626	343	944
625	350	921
634	353	900
644	356	875
668	359	841
689	364	796
715	368	749
742	368	701
765	365	660
788	361	620
808	358	584
826	358	553
847	363	530
871	374	510
893	385	487
918	396	476
937	410	461
955	428	445
968	445	429
971	467	417
969	492	408
966	517	407
959	538	407
949	558	408
941	575	414
932	587	423
926	593	441
922	598	467
918	604	497
912	611	528
903	620	562
893	626	589
887	622	606
893	615	617
903	608	624
917	590	635
928	566	648
932	538	654
934	512	658
939	487	659
957	463	670
985	449	679
1019	446	661
1041	439	652
1050	417	641
1053	401	621
1048	393	592
1046	386	571
1047	385	545
1054	382	527
1070	381	516
1081	381	513
1092	384	517
1104	387	521
1109	389	526
1112	392	523
1109	398	523
1105	404	517
1095	405	515
1089	405	510
1089	405	510
1084	404	500
1074	403	489
1058	400	476
1037	390	464
1012	381	457
987	372	451
958	370	443
932	368	442
910	366	444
894	362	446
881	354	450
873	339	462
863	325	471
864	307	488
868	289	510
877	270	527
896	250	548
925	239	572
945	236	570
971	230	561
998	222	541
1023	212	532
1043	214	534
1052	228	534
1050	259	529
1065	279	527
1071	318	516
1078	357	502
1077	400	483
1072	447	465
1066	489	431
1060	527	399
1060	527	399
1053	559	386
1047	584	381
1027	609	372
1005	628	363
979	644	356
958	654	363
936	657	366
922	655	376
904	652	389
890	652	405
881	653	431
867	662	449
860	676	476
862	695	506
862	722	528
864	751	551
879	780	573
895	804	597
909	823	614
920	836	632
923	848	638
930	853	665
924	868	675
930	865	672
925	866	670
925	862	684
929	858	714
936	858	739
932	857	747
932	857	747
927	859	758
934	843	766
922	835	780
910	830	793
890	829	813
882	816	836
878	797	863
843	805	865
833	794	879
831	781	898
841	750	911
866	711	929
865	697	918
883	669	926
910	630	924
949	584	1023
972	545	1093
993	503	1149
1011	462	1174
1030	444	1201
1055	442	1210
1092	446	1207
1117	463	1193
1104	508	1153
1099	541	1116
1105	575	1072
1117	599	1014
1117	630	941
1112	659	858
1112	675	768
1115	694	677
1111	722	588
1109	750	501
1109	768	428
1102	781	363
1086	792	319
1061	802	286
1028	795	259
995	799	263
970	798	269
930	772	251
906	740	251
900	699	268
908	658	290
925	615	325
944	571	363
959	535	399
954	506	432
953	469	463
947	437	502
927	411	529
901	387	555
874	365	577
852	352	631
845	346	687
845	342	725
853	340	771
863	346	839
870	359	890
877	373	942
873	382	984
870	386	1026
859	383	1049
844	384	1058
854	365	1095
856	361	1110
849	363	1103
849	368	1120
833	363	1096
816	352	1084
799	344	1081
781	350	1078
775	363	1074
778	383	1075
789	415	1091
790	441	1086
798	468	1106
810	489	1130
826	510	1145
850	554	1186
850	592	1167
851	621	1166
822	646	1108
798	667	1061
778	676	1005
767	687	987
752	694	947
735	695	917
707	691	880
684	690	854
668	690	838
655	688	825
650	684	820
647	667	820
644	659	824
638	648	826
623	634	820
609	613	821
586	591	822
586	591	822
561	563	821
537	535	831
516	509	844
497	488	868
481	463	902
468	441	942
453	422	989
454	412	1043
464	408	1099
479	415	1160
491	423	1214
498	430	1265
503	430	1306
500	424	1341
502	410	1366
501	402	1385
505	396	1402
510	406	1413
511	424	1415
511	455	1419
510	486	1426
510	523	1428
512	560	1433
519	605	1430
527	653	1417
528	709	1396
523	760	1369
512	801	1346
507	834	1318
503	859	1291
497	887	1269
488	905	1260
482	911	1267
484	911	1272
486	911	1276
481	917	1276
484	906	1265
475	894	1253
457	877	1238
451	850	1209
442	822	1169
432	794	1117
422	767	1062
412	728	1017
402	675	978
392	623	950
385	573	922
380	523	898
376	471	879
369	424	857
358	381	828
342	346	795
329	317	756
319	296	717
307	286	684
290	280	633
264	267	609
231	255	588
195	238	577
162	218	568
135	199	576
111	185	588
91	177	607
83	176	640
83	176	640
85	187	663
92	206	698
103	232	732
114	271	767
120	317	797
114	362	819
95	399	841
65	424	859
37	437	872
10	438	876
-3	428	900
-8	417	918
-15	413	931
-25	414	929
-30	414	931
-38	422	934
-55	434	920
-81	443	904
-107	449	880
-130	450	850
-152	444	823
-175	433	798
-193	409	774
-208	370	766
-224	338	757
-242	313	741
-269	313	718
-292	312	701
-306	316	684
-328	325	669
-343	333	655
-353	337	643
-353	337	643
-357	348	666
-372	334	660
-396	320	642
-425	310	632
-453	292	633
-480	265	639
-504	247	646
-522	260	655
-539	306	660
-555	364	672
-573	415	687
-585	449	716
-591	470	759
-602	490	805
-607	500	827
-603	492	851
-602	481	886
-608	474	910
-618	469	921
-625	462	917
-633	460	907
-645	461	900
-657	465	892
-661	468	885
-665	464	890
-658	459	892
-651	456	882
-642	459	876
-639	454	856
-635	443	841
-633	424	812
-633	406	788
-633	406	788
-635	394	751
-640	387	712
-645	382	676
-650	373	639
-654	363	610
-662	360	589
-674	357	576
-684	339	575
-687	315	581
-704	326	549
-710	325	522
-716	319	513
-721	309	502
-728	307	489
-736	311	467
-733	317	451
-728	328	448
-725	348	446
-725	362	449
-717	375	456
-707	390	474
-692	393	496
-676	389	512
-665	384	525
-652	371	524
-646	366	524
-638	352	515
-633	336	494
-627	319	472
-625	293	447
-622	266	421
-614	248	377
-614	248	377
-580	193	457
-641	173	179
-615	173	217
-600	154	233
-575	133	247
-560	125	236
-545	113	225
-540	92	183
-531	73	123
-513	66	78
-495	68	29
-471	69	10
-453	72	1
-448	72	-21
-449	71	-17
-446	59	-6
-429	26	-37
-465	40	-111
-493	59	-158
-519	63	-228
-540	66	-260
-540	63	-250
-540	59	-251
-556	82	-281
-570	148	-341
-567	219	-342
-571	283	-319
-578	326	-353
-593	374	-326
-616	413	-372
-632	435	-390
-672	472	-432
-672	472	-432
-660	458	-355
-678	422	-401
-688	391	-415
-696	364	-431
-700	339	-440
-697	324	-414
-695	305	-410
-696	293	-412
-682	275	-363
-676	260	-350
-660	241	-326
-643	215	-307
-628	181	-307
-613	150	-286
-597	131	-262
-580	112	-232
-569	100	-212
-564	95	-195
-563	92	-189
-566	71	-184
-575	48	-197
-574	27	-201
-577	7	-224
-587	11	-236
-590	23	-226
-593	37	-266
-600	63	-258
-615	108	-266
-631	162	-293
-649	212	-332
-660	252	-341
-671	285	-361
-682	313	-385
-683	338	-409
-679	357	-425
-678	369	-440
-674	371	-440
-677	367	-441
-675	356	-436
-676	342	-433
-676	329	-428
-683	327	-422
-682	317	-420
-674	303	-411
-669	294	-404
-660	291	-386
-652	289	-373
-643	290	-353
-632	292	-334
-622	297	-316
-615	302	-305
-607	306	-286
-600	305	-265
-595	297	-252
-590	287	-250
-587	277	-255
-582	266	-264
-578	255	-272
-571	251	-286
-568	251	-308
-561	255	-324
-552	257	-338
-542	259	-357
-536	256	-380
-536	256	-380
-528	259	-399
-513	259	-409
-500	267	-425
-487	284	-437
-468	309	-454
-448	340	-473
-434	374	-488
-425	403	-488
-417	429	-487
-409	455	-482
-404	482	-469
-403	501	-469
-402	518	-472
-404	537	-478
-401	551	-482
-403	558	-484
-401	561	-490
-397	566	-502
-395	569	-517
-390	573	-523
-384	579	-521
-380	585	-519
-373	595	-508
-369	599	-502
-369	607	-492
-369	617	-480
-372	631	-462
-377	648	-439
-385	669	-422
-393	689	-410
-402	708	-404
-410	728	-389
-410	728	-389
-415	744	-378
-419	759	-374
-420	779	-375
-422	798	-378
-420	816	-379
-417	835	-381
-413	859	-384
-413	885	-383
-413	921	-382
-412	963	-383
-410	1012	-388
-403	1066	-390
-392	1123	-393
-383	1176	-392
-370	1223	-381
-362	1261	-374
-360	1290	-368
-358	1311	-361
-363	1320	-358
-365	1323	-354
-365	1318	-357
-368	1314	-359
-370	1304	-356
-374	1291	-357
-378	1272	-355
-380	1251	-365
-380	1226	-375
-382	1202	-393
-382	1182	-416
-382	1161	-435
-388	1148	-470
-390	1132	-497
-391	1108	-513
-387	1082	-514
-386	1059	-526
-382	1042	-525
-376	1025	-523
-363	1005	-506
-352	987	-488
-342	979	-466
-332	970	-452
-325	964	-427
-322	964	-402
-320	965	-381
-316	967	-365
-311	967	-354
-301	968	-344
-290	968	-337
-281	967	-335
-269	963	-330
-259	959	-323
-252	962	-320
-250	967	-316
-247	975	-309
-249	986	-304
-250	993	-301
-254	1007	-299
-257	1018	-298
-259	1026	-295
-261	1038	-291
-264	1051	-289
-266	1061	-288
-267	1073	-284
-267	1083	-276
-268	1097	-266
-267	1111	-257
-263	1124	-249
-261	1138	-239
-255	1150	-229
-251	1162	-216
-245	1180	-202
-238	1189	-186
-231	1197	-174
-225	1203	-162
-222	1212	-149
-222	1219	-140
-220	1225	-128
-221	1226	-129
-220	1232	-123
-220	1231	-116
-219	1231	-112
-222	1232	-107
-221	1229	-105
-218	1223	-95
-211	1208	-84
-202	1190	-80
-195	1166	-81
-196	1145	-96
-185	1126	-102
-184	1107	-120
-185	1095	-132
-189	1086	-144
-193	1083	-154
-197	1079	-165
-204	1081	-183
-204	1088	-188
-204	1088	-188
-206	1095	-204
-201	1102	-214
-194	1112	-218
-188	1117	-227
-183	1128	-239
-175	1138	-244
-169	1150	-247
-163	1157	-243
-156	1164	-234
-152	1179	-221
-151	1198	-202
-150	1217	-195
-148	1234	-185
-148	1244	-176
-143	1254	-159
-143	1258	-160
-139	1257	-149
-136	1265	-145
-136	1272	-155
-142	1276	-178
-144	1289	-186
-145	1287	-202
-151	1302	-193
-166	1321	-218
-195	1337	-283
-211	1345	-278
-239	1351	-294
-249	1360	-247
-279	1369	-258
-301	1392	-235
-321	1409	-216
-340	1426	-194
-340	1426	-194
-360	1431	-183
-369	1441	-170
-374	1442	-150
-366	1429	-121
-346	1409	-92
-328	1377	-78
-308	1340	-66
-290	1307	-71
-268	1285	-61
-251	1260	-56
-238	1247	-59
-224	1243	-40
-224	1243	-30
-232	1243	-21
-249	1248	-22
-270	1265	-9
-293	1279	-3
-315	1300	5
-331	1322	33
-355	1338	36
-375	1351	47
-392	1361	58
-417	1367	60
-427	1377	89
-444	1368	87
-459	1359	83
-471	1357	80
-478	1357	79
-486	1360	82
-482	1360	99
-486	1355	90
-485	1350	92
-486	1347	90
-487	1346	82
-490	1349	78
-494	1356	73
-497	1365	66
-502	1375	65
-509	1392	64
-517	1405	61
-528	1417	53
-534	1425	53
-544	1430	48
-548	1429	50
-552	1425	50
-556	1414	44
-558	1402	40
-561	1386	39
-565	1371	40
-567	1352	38
-568	1330	48
-568	1308	61
-565	1284	74
-567	1255	71
-563	1224	76
-551	1186	81
-537	1146	83
-524	1100	82
-510	1048	85
-508	994	71
-506	942	66
-505	891	65
-509	841	58
-512	793	64
-512	793	64
-518	745	61
-524	701	49
-535	659	38
-543	627	36
-551	592	31
-551	547	45
-563	548	49
-570	535	74
-576	522	111
-574	512	152
-573	508	194
-567	509	233
-553	516	261
-536	525	282
-515	529	299
-495	532	309
-480	537	316
-464	546	320
-450	549	315
-430	542	314
-420	532	307
-419	514	285
-417	487	273
-419	452	242
-405	399	207
-329	289	139
-300	192	61
-313	133	24
-335	83	10
-371	44	-2
-411	27	11
-456	34	34
-456	34	34
-497	53	70
-531	78	105
-555	106	140
-566	138	177
-576	170	208
-569	202	236
-556	232	253
-532	254	261
-499	269	259
-461	277	252
-415	269	241
-370	257	222
-332	236	198
-300	213	166
-271	182	130
-248	151	98
-233	121	59
-223	91	21
-218	68	-21
-218	44	-65
-216	16	-101
-213	-14	-137
-213	-53	-175
-212	-93	-209
-215	-139	-249
-213	-186	-284
-210	-238	-309
-204	-284	-325
-204	-305	-374
-215	-310	-481
-233	-319	-588
-256	-348	-748
-265	-411	-865
-231	-550	-857
-181	-715	-791
-147	-849	-733
-131	-944	-712
-120	-1030	-701
-115	-1103	-714
-124	-1168	-756
-120	-1228	-775
-126	-1280	-793
-130	-1328	-806
-136	-1374	-795
-146	-1415	-780
-156	-1449	-753
-167	-1481	-716
-177	-1510	-679
-188	-1537	-638
-194	-1558	-598
-199	-1574	-555
-203	-1588	-508
-203	-1594	-457
-204	-1597	-404
-202	-1594	-351
-202	-1585	-288
-196	-1570	-228
-183	-1559	-154
-183	-1547	-112
-186	-1534	-80
-193	-1513	-56
-191	-1479	-3
-189	-1426	59
-186	-1360	113
-186	-1360	113
-179	-1277	186
-178	-1192	232
-183	-1089	279
-192	-980	335
-207	-867	381
-218	-746	433
-221	-637	498
-224	-539	549
-229	-435	576
-221	-342	620
-208	-257	634
-188	-185	622
-166	-131	595
-150	-94	535
-138	-67	464
-124	-49	402
-100	-40	353
-76	-44	304
-47	-52	269
-16	-76	221
4	-85	196
24	-91	150
48	-112	81
111	-137	128
196	-196	175
270	-283	157
335	-375	121
392	-461	73
434	-534	13
461	-592	-52
500	-638	-106
555	-678	-152
555	-678	-152
608	-707	-182
653	-749	-195
665	-795	-191
651	-833	-180
587	-868	-163
531	-911	-159
494	-945	-140
462	-981	-115
387	-949	-104
354	-952	-81
342	-970	-44
329	-987	-10
325	-1007	13
306	-1022	30
297	-1059	46
301	-1119	70
292	-1172	90
298	-1237	108
319	-1312	120
337	-1385	121
371	-1469	139
408	-1544	156
435	-1614	174
470	-1685	204
508	-1774	231
545	-1865	264
566	-1943	300
584	-1991	334
605	-1998	388
637	-1998	449
652	-1998	506
671	-1998	570
671	-1998	570
698	-1998	613
719	-1998	653
731	-1998	688
756	-1998	727
778	-1998	773
793	-1998	822
824	-1994	882
818	-1935	933
808	-1862	995
784	-1783	1052
756	-1704	1115
716	-1622	1172
668	-1545	1233
611	-1469	1294
545	-1388	1345
481	-1312	1400
423	-1255	1440
383	-1219	1479
357	-1221	1511
353	-1259	1547
359	-1324	1569
375	-1390	1591
393	-1445	1611
406	-1487	1632
391	-1494	1644
357	-1479	1642
330	-1480	1649
338	-1506	1654
371	-1536	1663
404	-1530	1669
449	-1514	1663
490	-1473	1649
490	-1473	1649
556	-1426	1698
588	-1342	1681
631	-1260	1685
660	-1161	1684
674	-1048	1664
693	-943	1630
707	-860	1588
704	-785	1511
692	-735	1403
679	-697	1305
656	-669	1192
628	-638	1072
596	-613	950
562	-588	842
522	-560	751
485	-520	705
455	-468	667
427	-403	661
401	-333	670
374	-266	690
340	-211	709
296	-171	742
246	-149	755
195	-146	774
150	-159	786
110	-173	792
82	-194	810
68	-223	817
62	-252	820
62	-280	815
68	-311	805
83	-327	792
83	-327	792
107	-339	781
131	-345	769
149	-343	750
149	-324	735
127	-289	714
106	-247	700
81	-209	678
75	-195	634
75	-208	572
45	-188	578
-34	-209	366
-20	-222	454
-5	-209	509
41	-143	618
88	-158	702
104	-176	716
114	-186	742
100	-169	740
88	-136	730
65	-85	709
33	-23	685
-4	20	651
-39	46	618
-53	86	590
-85	159	760
-134	197	894
-242	183	738
-315	151	679
-368	117	650
-417	78	594
-449	36	563
-461	-7	555
-459	-55	518
-433	-75	535
-406	-67	574
-373	-50	599
-345	-17	657
-338	35	726
-368	110	789
-352	184	952
-358	212	994
-363	245	1044
-372	273	1075
-373	293	1100
-359	305	1119
-344	306	1105
-315	303	1087
-285	303	1063
-266	300	1015
-254	285	971
-246	273	919
-239	268	859
-242	267	787
-251	276	709
-265	291	634
-283	311	572
-313	344	524
-338	374	473
-365	422	446
-395	503	419
-417	589	416
-438	659	421
-461	729	431
-488	800	441
-488	800	441
-516	860	465
-546	919	491
-575	968	524
-600	1003	560
-627	1023	594
-645	1040	634
-656	1045	677
-644	1027	721
-640	998	776
-617	948	852
-599	897	912
-573	840	977
-548	768	1044
-523	701	1099
-498	631	1143
-476	566	1172
-458	505	1187
-444	447	1188
-434	390	1169
-430	342	1139
-431	305	1092
-435	272	1041
-439	240	982
-441	214	919
-433	200	854
-422	191	790
-408	186	726
-399	191	684
-386	205	636
-382	230	595
-389	259	554
-393	291	536
-393	291	536
-399	327	516
-408	367	476
-419	412	447
-429	458	421
-442	506	405
-457	555	405
-475	590	397
-498	617	379
-526	653	371
-552	684	364
-583	716	343
-613	752	336
-631	776	328
-648	793	320
-662	809	310
-673	820	304
-676	825	291
-679	822	234
-675	812	224
-680	798	248
-686	802	277
-689	805	313
-692	819	325
-693	835	333
-689	858	332
-680	879	332
-665	893	346
-645	905	366
-627	903	394
-614	888	417
-607	871	444
-605	849	456
-605	849	456
-604	831	474
-603	810	487
-600	794	497
-594	778	504
-588	760	512
-582	744	514
-576	733	524
-575	724	529
-572	712	541
-570	698	550
-571	679	552
-577	655	543
-582	640	522
-590	630	505
-594	630	492
-602	632	460
-611	632	429
-614	636	422
-613	635	408
-615	632	385
-627	637	365
-639	639	353
-648	634	343
-657	625	336
-664	612	331
-665	602	344
-657	586	367
-649	573	384
-642	563	393
-630	557	402
-617	554	422
-594	547	449
-594	547	449
-567	533	481
-535	521	509
-506	510	527
-471	502	544
-437	497	551
-402	494	545
-366	494	539
-328	493	527
-291	487	509
-259	478	486
-233	475	460
-215	473	423
-205	473	378
-200	474	320
-197	474	271
-199	468	219
-202	458	164
-196	448	132
-193	433	93
-188	416	71
-180	408	56
-170	405	50
-160	411	53
-155	428	61
-148	446	66
-146	466	72
-149	482	70
-145	497	65
-142	512	58
-137	527	46
-129	548	30
-110	571	33
-110	571	33
-94	602	23
-71	630	11
-45	644	7
-18	655	-8
1	676	-27
14	702	-46
19	721	-70
27	729	-87
25	742	-123
23	757	-159
13	777	-197
8	802	-226
0	825	-260
1	846	-291
9	866	-317
21	887	-336
38	910	-364
58	929	-388
76	942	-416
90	965	-423
106	988	-432
121	1005	-446
132	1023	-464
138	1042	-464
139	1062	-473
139	1082	-477
139	1098	-482
141	1104	-492
145	1105	-485
146	1105	-497
148	1094	-518
149	1079	-524
149	1079	-524
156	1062	-512
178	1042	-489
202	1026	-473
225	1004	-494
242	991	-494
249	982	-492
269	966	-487
295	962	-495
329	951	-538
356	939	-562
371	937	-563
407	913	-610
424	896	-655
432	881	-696
432	875	-722
442	866	-780
444	869	-842
431	899	-879
431	919	-922
408	957	-961
390	991	-976
404	1012	-1061
390	1063	-1067
376	1114	-1130
364	1168	-1137
356	1211	-1173
333	1271	-1172
312	1325	-1236
286	1371	-1251
266	1406	-1245
228	1442	-1266
215	1468	-1249
189	1480	-1244
161	1496	-1214
131	1517	-1235
98	1538	-1257
74	1549	-1238
58	1549	-1215
58	1541	-1159
61	1528	-1118
63	1506	-1077
63	1482	-1032
77	1455	-971
92	1433	-913
110	1403	-880
137	1375	-823
159	1344	-804
184	1314	-761
208	1288	-714
217	1267	-728
226	1253	-718
235	1238	-693
235	1224	-656
231	1219	-633
222	1220	-629
210	1229	-605
201	1237	-580
185	1250	-566
168	1266	-544
154	1282	-529
139	1303	-520
120	1329	-505
101	1358	-492
81	1387	-486
61	1418	-482
40	1445	-479
21	1473	-473
5	1494	-467
-7	1513	-463
-20	1532	-463
-30	1545	-457
-36	1558	-452
-44	1568	-444
-51	1571	-438
-54	1573	-428
-61	1570	-419
-65	1563	-406
-74	1556	-389
-83	1544	-375
-93	1528	-356
-103	1509	-335
-112	1486	-321
-121	1454	-301
-123	1419	-265
-125	1384	-241
-130	1344	-222
-132	1306	-197
-130	1268	-184
-129	1226	-156
-129	1184	-143
-129	1140	-127
-133	1105	-109
-138	1074	-83
-153	1036	-80
-170	1006	-64
-190	988	-63
-190	988	-63
-208	968	-45
-231	957	-31
-250	947	-4
-265	937	23
-289	927	21
-309	919	34
-323	918	57
-345	913	72
-366	905	90
-373	897	132
-384	885	153
-395	872	171
-396	849	212
-396	823	234
-398	796	243
-395	772	264
-396	740	275
-395	709	277
-395	677	281
-389	643	301
-388	613	298
-385	587	300
-381	564	322
-381	546	340
-388	534	334
-395	530	346
-403	534	351
-415	545	360
-424	564	374
-432	593	389
-442	628	404
-451	671	420
-451	671	420
-463	714	427
-470	763	434
-476	813	445
-485	866	433
-486	923	437
-489	976	441
-491	1024	437
-491	1068	437
-494	1106	423
-498	1142	398
-496	1168	381
-493	1184	376
-488	1190	364
-485	1190	347
-481	1182	331
-474	1166	324
-472	1144	302
-465	1123	288
-464	1103	272
-458	1081	260
-451	1065	255
-446	1047	241
-437	1029	238
-432	1006	240
-432	985	231
-433	955	210
-434	924	193
-441	894	173
-447	868	169
-451	842	167
-460	820	170
-463	806	167
-463	806	167
-473	785	159
-482	772	151
-490	763	155
-500	753	142
-508	746	145
-519	742	140
-530	730	135
-534	709	150
-538	695	161
-544	682	153
-549	662	149
-553	634	151
-551	605	161
-549	576	166
-546	554	181
-531	537	213
-525	518	210
-525	518	210
-522	506	212
-518	493	203
-511	472	215
-514	448	223
-514	415	228
-516	386	237
-507	280	228
-525	281	206
-528	280	172
-532	264	171
-532	244	177
-528	214	179
-524	186	178
-518	163	157
-510	137	147
-510	137	147
-497	108	140
-492	84	137
-488	67	136
-485	53	132
-484	40	140
-484	34	144
-484	30	146
-486	32	149
-487	38	149
-485	47	142
-480	59	144
-471	69	146
-459	72	146
-447	78	155
-437	85	150
-425	82	146
-418	66	143
-412	45	134
-407	16	122
-399	-19	109
-390	-53	106
-389	-79	92
-388	-107	75
-389	-135	52
-389	-160	31
-391	-193	2
-393	-224	-17
-391	-256	-31
-395	-284	-48
-403	-306	-63
-406	-323	-57
-417	-334	-64
-417	-334	-64
-426	-341	-69
-430	-356	-83
-429	-371	-89
-427	-388	-91
-420	-413	-92
-407	-451	-96
-379	-504	-100
-340	-565	-103
-296	-637	-109
-250	-715	-109
-205	-793	-105
-175	-865	-105
-146	-929	-102
-122	-972	-88
-104	-1005	-65
-94	-1026	-39
-95	-1031	-14
-97	-1022	25
-113	-1002	62
-136	-978	80
-162	-940	128
-181	-892	156
-195	-834	196
-210	-774	226
-225	-714	267
-241	-650	295
-243	-593	320
-229	-546	345
-195	-503	392
-159	-465	405
-120	-427	437
-91	-400	477
-60	-392	520
-32	-403	565
-15	-437	584
11	-500	611
47	-586	635
92	-695	640
146	-817	671
186	-942	659
210	-1055	610
216	-1148	576
213	-1216	525
204	-1263	473
167	-1285	382
139	-1285	297
108	-1259	238
94	-1220	173
122	-1163	186
167	-1101	232
199	-1008	282
216	-906	317
224	-801	328
220	-698	331
216	-602	344
210	-526	383
196	-476	433
172	-446	486
141	-436	551
113	-448	590
101	-458	605
113	-495	616
152	-571	633
198	-667	664
247	-773	696
294	-872	724
336	-970	749
370	-1062	768
400	-1142	770
430	-1227	768
450	-1310	771
466	-1398	774
468	-1492	783
478	-1588	803
477	-1670	810
474	-1755	800
477	-1843	791
482	-1927	786
492	-1989	777
500	-1998	767
503	-1998	756
508	-1998	750
514	-1998	743
523	-1998	742
512	-1998	755
500	-1998	756
495	-1998	769
476	-1998	799
459	-1993	842
447	-1921	889
441	-1816	937
439	-1701	999
438	-1589	1064
429	-1481	1114
417	-1383	1156
403	-1292	1193
391	-1201	1220
379	-1101	1230
363	-1013	1227
343	-927	1258
319	-859	1280
293	-814	1281
274	-776	1295
243	-742	1276
216	-704	1276
189	-671	1251
174	-641	1233
171	-609	1222
164	-584	1199
154	-569	1182
149	-566	1179
148	-575	1194
148	-588	1226
143	-595	1243
133	-586	1253
121	-553	1271
118	-506	1272
115	-437	1269
109	-368	1251
106	-310	1264
86	-265	1260
73	-227	1291
46	-197	1297
13	-166	1289
-7	-126	1297
-22	-73	1305
-35	-27	1289
-49	18	1266
-49	18	1266
-52	65	1271
-56	96	1258
-50	121	1275
-41	143	1286
-32	148	1282
-15	156	1268
0	182	1269
3	207	1264
4	225	1263
2	230	1253
9	216	1249
20	195	1254
24	177	1260
22	170	1262
17	171	1252
11	182	1245
5	193	1218
17	197	1200
27	196	1180
12	234	1125
38	213	1086
37	174	1054
24	146	1002
13	128	952
-2	103	910
-13	69	872
-18	45	866
-29	33	850
-36	46	836
-49	82	829
-65	132	823
-88	196	825
-88	196	825
-119	270	822
-141	335	810
-169	412	806
-195	479	801
-207	519	796
-211	542	811
-214	544	830
-217	525	848
-221	495	845
-248	504	883
-259	497	952
-267	497	961
-269	508	993
-272	525	1030
-283	569	1024
-260	573	1042
-232	575	1048
-222	604	1057
-207	626	1061
-188	648	1072
-157	641	1084
-149	653	1072
-139	646	1056
-136	633	1031
-100	626	1048
-128	806	1080
-93	818	1268
-153	631	1005
-170	505	840
-135	419	973
-141	362	1013
-139	344	1062
-139	344	1062
-138	392	1014
-123	437	1054
-95	461	1118
-77	497	1090
-65	497	1088
-54	470	1078
-47	418	1064
-49	357	1035
-51	295	1015
-67	253	981
-89	223	956
-119	220	933
-155	237	911
-193	257	887
-230	274	864
-263	289	848
-292	295	833
-312	297	826
-326	302	822
-333	303	817
-338	302	816
-339	308	816
-340	321	806
-340	339	799
-341	364	788
-343	392	780
-345	421	775
-344	444	772
-343	469	771
-344	493	772
-349	517	775
-360	538	776
-373	555	780
-381	568	788
-393	565	800
-401	568	806
-410	579	803
-424	598	798
-437	613	796
-453	614	804
-469	610	815
-483	595	830
-486	590	848
-485	579	871
-481	573	897
-469	565	930
-463	553	951
-452	535	967
-443	518	973
-447	500	958
-449	477	951
-448	442	945
-452	406	932
-453	372	910
-458	332	892
-458	302	870
-452	272	849
-446	242	826
-440	207	801
-433	159	787
-425	112	765
-422	76	745
-421	47	721
-423	34	688
-423	34	688
-425	35	650
-425	54	612
-422	98	580
-410	161	550
-387	232	520
-361	301	494
-345	357	467
-337	401	445
-340	442	424
-347	470	411
-359	486	397
-367	497	385
-378	505	367
-395	517	339
-416	529	304
-436	546	277
-458	571	245
-486	606	217
-515	647	185
-549	691	157
-579	730	127
-602	766	106
-622	796	101
-634	811	109
-642	820	116
-641	810	131
-638	790	156
-630	766	187
-615	742	220
-590	729	257
-557	725	294
-525	724	334
-525	724	334
-493	716	372
-474	705	404
-465	691	433
-466	670	455
-468	646	470
-480	621	464
-497	599	458
-506	583	452
-505	564	455
-494	551	449
-484	545	444
-471	549	433
-459	561	425
-449	573	418
-442	590	413
-440	602	401
-437	611	399
-430	609	391
-416	605	386
-403	598	371
-390	598	352
-378	598	345
-367	605	340
-366	615	323
-370	633	304
-378	650	284
-376	665	273
-386	677	247
-391	681	230
-395	683	213
-399	686	215
-411	681	179
-417	681	189
-417	679	196
-417	666	175
-428	653	127
-446	652	129
-462	651	117
-471	646	102
-480	645	98
-491	651	116
-502	662	121
-509	674	132
-517	681	138
-512	683	139
-473	678	163
-410	654	218
-345	625	291
-280	605	357
-218	599	415
-162	605	466
-113	629	507
-83	663	529
-67	699	534
-61	735	527
-60	766	512
-63	788	490
-65	813	433
-65	835	378
